districtid,timeid,neighborhoodzscore,statezscore
400,18,-0.15,-0.01
400,19,-0.36,-0.31
400,20,0.13,-0.22
400,21,-1.14,-0.41
400,22,-1.15,-0.55
400,23,-1.43,-0.64
400,24,-1.69,-0.8
400,25,-1.51,-0.73
402,7,0.13,-0.26
402,8,-0.79,-0.26
402,9,0.2,-0.01
402,10,4.01,0.84
402,11,-0.45,-0.14
402,12,-0.93,-0.17
402,13,-0.58,-0.21
402,14,-0.88,-0.34
402,15,-0.31,-0.22
402,16,-0.29,-0.14
402,17,0.29,0.13
402,18,0.04,0.12
402,19,-0.48,-0.25
402,20,-0.29,-0.14
402,21,-0.43,-0.28
402,22,-0.48,-0.34
402,23,-0.58,-0.33
402,24,-0.55,-0.35
402,25,-0.54,-0.33
403,7,-0.38,-0.19
403,8,-0.78,-0.36
403,9,-0.64,-0.22
403,10,-0.66,-0.24
403,11,-0.58,-0.16
403,12,-0.43,0.26
403,13,-0.52,0.01
403,14,-0.55,-0.08
403,15,-0.46,0.22
403,16,-0.47,-0.12
403,17,-0.47,-0.06
403,18,-0.48,0.16
403,19,-0.45,0.23
403,20,-0.48,0.15
403,21,-0.46,0.14
403,22,-0.46,0.19
403,23,-0.44,0.23
403,24,-0.44,0.24
403,25,-0.44,0.23
404,7,-0.51,-0.31
404,8,-0.5,-0.29
404,9,-0.48,-0.22
404,10,-0.5,-0.24
404,11,-0.51,-0.24
404,12,-0.53,-0.26
404,13,-0.51,-0.25
404,14,-0.54,-0.29
404,15,-0.58,-0.37
404,16,-0.54,-0.29
404,17,-0.52,-0.25
404,18,-0.5,-0.24
404,19,-0.62,-0.39
404,20,-0.68,-0.42
404,21,-0.63,-0.4
404,22,-0.66,-0.47
404,23,-0.74,-0.55
404,24,-0.72,-0.51
404,25,-0.79,-0.57
405,7,0.0,-1.15
405,8,-0.67,-0.4
405,9,-0.64,-0.45
405,10,-2.08,0.03
405,11,1.2,2.24
405,12,0.29,1.42
405,13,0.75,2.49
405,14,0.44,1.7
405,15,1.51,3.39
405,16,-0.31,0.52
405,17,-0.34,0.44
405,18,0.22,1.49
405,19,0.06,1.23
405,20,0.83,2.66
405,21,1.13,3.12
405,22,2.1,4.5
405,23,4.99,6.72
405,24,4.05,6.28
405,25,5.71,9.11
406,9,0.0,-1.08
406,10,-3.9,-1.09
406,11,-0.3,0.45
406,12,-2.61,-1.52
406,13,-1.0,-0.97
406,14,-0.9,-0.73
406,15,1.11,0.96
406,16,-2.73,-0.51
406,17,1.84,2.45
406,18,-15.67,-0.95
406,19,-2.91,-0.95
406,20,-0.77,-0.34
406,21,-0.81,-0.34
406,22,-0.39,-0.02
406,23,-0.83,-0.5
406,24,-0.97,-0.79
406,25,-0.78,-0.47
407,11,-1.83,-0.52
407,12,-1.06,-0.78
407,13,-1.29,-0.84
407,14,-1.04,-0.53
407,15,-1.81,-0.82
407,16,-0.71,-0.67
407,17,-0.91,-1.07
407,18,-0.78,-0.83
407,19,-0.79,-0.58
407,20,-0.93,-0.57
407,21,-0.43,-0.0
407,22,-0.79,-0.46
407,23,-0.74,-0.5
407,24,-0.63,-0.42
407,25,-0.7,-0.42
408,12,-1.06,-0.97
408,14,-1.14,-1.08
408,15,-9.0,-0.8
408,16,3.75,1.31
408,17,-1.81,-0.71
408,18,-5.69,-0.67
408,19,-1.49,-0.87
408,20,-2.01,-1.18
408,21,-1.63,-1.94
408,22,-1.31,-1.94
408,23,-1.08,-1.05
408,24,-1.03,-1.07
408,25,-0.9,-1.41
409,12,0.5,-0.27
409,23,-1.14,-0.58
409,25,0.73,-0.57
410,8,-1.0,-0.96
410,9,-0.03,-0.36
410,10,-0.84,-1.2
410,11,-0.51,-0.08
410,12,-0.26,0.69
410,13,-0.6,-0.41
410,14,-1.02,-1.15
410,15,-0.67,-0.45
410,16,-0.38,-0.41
410,17,-0.74,-0.5
410,18,-0.91,-0.55
410,19,-1.58,-0.51
410,20,-0.51,-0.23
410,21,-1.22,-0.68
410,22,-1.03,-0.52
410,23,-1.81,-0.41
410,24,-0.61,0.11
410,25,-1.49,-0.19
411,10,-0.5,-0.63
411,12,-0.94,-1.47
411,13,-0.89,-0.98
411,14,-0.87,-1.13
411,15,-1.02,-0.83
411,16,-0.86,-0.9
411,17,-0.48,-0.61
411,18,-0.56,-0.55
411,19,-0.49,-0.6
411,20,-0.69,-0.52
411,21,-0.89,-0.8
411,22,-1.4,-0.91
411,23,-1.17,-0.84
411,24,-1.18,-0.74
411,25,0.02,-0.44
412,10,-1.0,-0.79
412,11,-1.51,-0.93
412,15,-0.75,-0.29
412,16,-0.86,-0.29
412,17,-0.74,-0.3
412,18,-0.82,-0.31
412,19,-1.38,-0.41
412,20,-1.16,-0.45
412,21,-1.09,-0.45
412,22,-0.9,-0.46
412,23,-1.24,-0.44
412,24,-1.1,-0.48
412,25,-1.09,-0.47
413,11,0.0,0.0
413,12,-0.74,-0.92
413,13,-0.55,-0.3
413,14,-0.49,-0.76
413,15,0.28,0.6
413,16,-0.91,-0.53
413,17,0.42,0.53
413,18,-0.2,0.2
413,19,1.5,2.25
413,20,0.86,1.35
413,21,-0.35,-0.32
413,22,1.96,2.5
413,23,1.8,2.91
413,24,15.57,19.74
413,25,2.68,4.22
415,9,-0.7,-0.8
415,10,-0.72,-0.6
415,11,-0.8,-0.72
415,12,-0.95,-0.5
415,13,-0.2,-0.53
415,14,-0.58,-0.54
415,15,-0.45,-0.25
415,16,-0.76,-0.27
415,17,-0.58,-0.28
415,18,-0.63,-0.27
415,19,-0.77,-0.28
415,20,-0.63,-0.3
415,21,-0.6,-0.36
415,22,-0.53,-0.38
415,23,-0.52,-0.34
415,24,-0.61,-0.4
415,25,-0.63,-0.4
416,13,0.0,0.03
416,17,0.0,-1.57
416,19,0.0,-0.71
416,20,0.0,-4.96
416,21,0.0,2.23
416,22,0.0,7.84
416,23,0.0,19.63
416,24,0.0,5.53
416,25,0.0,5.52
417,7,3.54,-0.27
417,8,-0.67,-0.33
417,9,-0.69,-0.33
417,10,14.73,-0.18
417,11,4.39,-0.22
417,12,4.25,-0.22
417,13,0.17,-0.34
417,14,-0.24,-0.39
417,15,1.65,-0.4
417,16,-0.2,-0.42
417,17,1.33,-0.4
417,18,4.59,-0.26
417,19,7.12,-0.14
417,20,3.25,0.09
417,21,2.76,0.17
417,22,6.25,0.73
417,23,2.56,0.25
417,24,1.94,0.28
417,25,0.77,0.13
418,8,5.43,7.82
418,9,3.94,6.43
418,10,3.54,6.13
418,11,3.38,5.49
418,12,2.39,5.09
418,13,4.3,6.47
418,14,7.81,8.19
418,15,3.01,4.48
418,16,3.24,5.2
418,17,2.65,4.81
418,18,2.37,4.94
418,19,2.3,4.89
418,20,2.14,4.96
418,21,1.91,4.57
418,22,1.72,4.21
418,23,1.03,3.28
418,24,1.0,3.21
418,25,0.72,2.73
419,7,0.0,1.64
419,9,-1.02,-1.02
419,10,-0.62,-0.2
419,11,-1.06,-0.48
419,12,2.82,0.66
419,13,-0.55,-0.3
419,14,-0.04,2.08
419,15,0.07,0.47
419,16,-0.62,0.06
419,17,-1.98,-0.63
419,18,-1.68,-0.33
419,19,-0.82,0.74
419,20,-1.32,-0.32
419,21,-1.66,-0.73
419,22,-1.39,-0.61
419,23,-1.12,-0.59
419,24,-0.82,-0.15
419,25,-0.63,-0.15
420,13,-1.42,-0.95
420,14,-2.6,-0.96
420,17,-1.24,-0.61
420,18,-1.37,-0.43
420,19,0.32,-0.17
420,20,0.01,-0.26
420,21,-0.38,-0.3
420,22,-0.42,-0.31
420,23,-1.09,-0.46
420,24,-1.43,-0.41
420,25,-1.21,-0.46
421,10,-1.14,-0.73
421,11,-1.0,-0.93
421,12,-0.79,-0.55
421,13,-0.77,-0.58
421,14,-0.63,-0.54
421,15,-0.02,-0.23
421,16,-3.02,-0.29
421,17,-1.59,-0.29
421,18,-0.68,-0.25
421,19,-2.94,-0.34
421,20,-1.06,-0.29
421,21,0.14,-0.15
421,22,0.02,-0.18
421,23,2.94,-0.15
421,24,4.71,-0.09
421,25,2.2,-0.14
422,7,0.0,-1.15
422,11,-0.09,-0.71
422,12,-0.09,-0.73
422,13,-0.66,-0.84
422,14,-1.02,-0.77
422,15,-0.63,-0.65
422,16,-0.54,-0.33
422,17,-0.51,-0.36
422,18,-0.32,-0.09
422,19,-0.49,-0.13
422,20,-0.4,-0.02
422,21,-0.57,-0.22
422,22,-0.46,0.14
422,23,-0.44,0.05
422,24,-0.5,-0.07
422,25,-0.41,-0.1
423,10,0.93,0.79
423,11,-0.88,-0.65
423,12,1.98,1.55
423,13,3.67,3.07
423,14,8.8,1.69
423,15,4.75,1.07
423,16,-1.11,-0.7
423,17,0.36,0.08
423,18,-0.76,-0.47
423,19,0.24,-0.2
423,20,-0.69,-0.36
423,21,-0.73,-0.42
423,22,-0.33,-0.25
423,23,-0.94,-0.36
423,24,-0.79,-0.37
423,25,-0.59,-0.27
424,9,0.0,0.0
424,10,-0.53,-0.61
424,11,1.77,0.83
424,12,-0.45,-0.59
424,13,-0.62,-0.64
424,14,-0.32,-0.75
424,15,-0.58,-0.86
424,16,-0.36,-0.61
424,17,-0.3,-0.39
424,18,-0.38,-0.43
424,19,-0.94,-0.39
424,20,-0.21,-0.31
424,21,-0.6,-0.43
424,22,-1.28,-0.43
424,23,0.34,-0.25
424,24,-0.68,-0.43
424,25,-0.33,-0.39
425,7,3.1,0.28
425,8,-0.17,-0.16
425,9,15.05,0.6
425,10,4.78,-0.09
425,11,0.73,0.21
425,12,1.17,-0.1
425,13,2.76,-0.29
425,14,0.12,-0.65
425,15,13.14,0.09
425,16,12.14,0.23
425,17,2.34,-0.49
425,18,6.57,0.31
425,19,9.29,0.23
425,20,14.93,0.97
425,21,13.12,1.86
425,22,23.65,2.8
425,23,8.72,0.76
425,24,20.71,1.39
425,25,7.35,2.12
426,7,0.0,1.64
426,9,1.43,-0.83
426,10,0.93,-0.53
426,11,-0.49,-0.81
426,12,-0.59,-1.04
426,13,-0.27,-0.75
426,14,0.72,0.32
426,15,0.1,0.01
426,16,-0.71,-0.91
426,17,-1.37,-0.96
426,18,-1.37,-0.61
426,19,-0.57,-0.39
426,20,0.86,-0.17
426,21,-1.23,-0.78
426,22,-0.32,-0.5
426,23,0.14,-0.19
426,24,-0.07,-0.41
426,25,0.44,0.04
427,9,-0.75,0.06
427,10,-0.3,-0.12
427,11,-0.47,-0.52
427,12,-0.36,-0.52
427,13,0.45,0.36
427,14,0.74,0.15
427,15,-0.13,-0.79
427,16,-0.43,-0.58
427,17,-0.18,-0.57
427,18,0.92,-0.26
427,19,1.53,-0.1
427,20,0.67,0.03
427,21,1.13,0.19
427,22,0.26,0.0
427,23,0.19,-0.11
427,24,0.58,0.18
427,25,1.57,0.71
428,24,-0.82,-0.7
428,25,-0.66,-0.62
429,7,0.7,0.92
429,8,1.41,1.22
429,9,0.54,0.3
429,10,5.0,1.55
429,11,1.36,0.48
429,12,-1.76,0.7
429,13,3.88,1.4
429,14,2.9,1.4
429,15,-2.31,-0.03
429,16,-0.12,0.13
429,17,-0.63,-0.52
429,18,-3.79,-0.79
429,19,-17.58,-1.06
429,20,-7.86,-1.39
429,21,-4.26,-1.46
429,22,-6.16,-1.87
429,23,-3.48,-2.58
429,24,-6.49,-2.6
429,25,-3.41,-2.53
430,8,-0.39,-0.33
430,9,-0.55,-0.24
430,10,-0.98,-0.25
430,11,-0.56,-0.24
430,12,-0.51,-0.21
430,13,-0.74,-0.23
430,14,-0.64,-0.23
430,15,-0.57,-0.27
430,16,-0.46,-0.3
430,17,-0.49,-0.41
430,18,-0.47,-0.48
430,19,-0.49,-0.47
430,20,-0.54,-0.56
430,21,-0.53,-0.52
430,22,-0.57,-0.62
430,23,-0.56,-0.63
430,24,-0.53,-0.58
430,25,-0.52,-0.53
431,7,-0.84,-0.48
431,8,0.0,0.07
431,9,5.01,6.4
431,10,0.99,1.99
431,11,3.48,1.51
431,12,1.4,1.54
431,13,5.92,5.43
431,14,0.6,0.44
431,15,4.67,0.8
431,16,2.05,0.75
431,17,5.03,0.4
431,18,0.71,0.04
431,19,3.93,0.41
431,20,-0.37,-0.42
431,21,-0.04,-0.46
431,22,0.1,-0.45
431,23,0.12,-0.39
431,24,0.15,-0.49
431,25,-0.38,-0.53
432,10,-0.98,-0.72
432,12,-0.7,-0.79
432,14,-0.81,-1.08
432,17,-0.73,-0.58
432,18,-0.21,-0.41
432,19,-1.64,-0.84
432,20,-1.24,-0.95
432,21,0.94,0.05
432,22,3.32,1.61
432,23,-0.34,-0.55
432,24,-0.68,-0.91
432,25,-0.89,-1.44
433,7,0.0,-0.27
433,8,0.0,0.88
433,9,0.0,0.19
433,10,0.0,1.48
433,11,0.0,2.23
433,12,0.0,0.85
433,13,0.0,-0.08
433,14,0.0,0.16
433,15,0.0,0.76
433,16,0.0,0.25
433,17,0.0,0.66
433,18,0.0,-0.26
433,19,0.0,-0.04
433,20,0.0,-0.37
433,21,0.0,-0.23
433,22,0.0,0.41
433,23,0.0,0.31
433,24,0.0,0.11
433,25,0.0,-0.17
434,7,22.38,3.92
434,8,0.0,3.14
434,9,4.89,1.59
434,10,0.07,1.69
434,11,0.55,0.66
434,12,-0.46,0.29
434,13,1.73,2.11
434,14,1.08,1.46
434,15,0.98,1.1
434,16,0.88,1.32
434,17,0.75,0.16
434,18,4.02,1.66
434,19,1.49,0.69
434,20,1.72,1.34
434,21,1.58,1.5
434,22,1.85,0.9
434,23,0.96,0.23
434,24,0.53,-0.06
434,25,0.19,-0.44
435,9,-1.61,-0.63
435,10,0.0,-0.11
435,11,0.02,-0.28
435,12,0.1,-0.33
435,13,-0.82,-0.38
435,14,-0.7,-0.41
435,15,-1.25,-0.48
435,16,-0.87,-0.48
435,17,-0.62,-0.56
435,18,-0.86,-0.66
435,19,-0.85,-0.55
435,20,-0.78,-0.34
435,21,-0.42,-0.2
435,22,-0.69,-0.23
435,23,-0.65,0.25
435,24,-0.62,0.07
435,25,-0.74,0.05
436,25,-0.63,-0.55
437,8,0.0,-0.36
437,9,-3.4,-0.79
437,10,-2.19,-0.85
437,11,-3.58,-1.06
437,12,0.1,0.28
437,13,-5.35,-0.78
437,14,-1.08,-0.39
437,15,-1.12,-0.3
437,16,-0.84,-0.25
437,17,-2.1,-0.33
437,18,-1.14,-0.08
437,19,-1.0,-0.37
437,20,-1.58,-0.29
437,21,-0.63,0.18
437,22,-0.55,0.31
437,23,-0.69,0.13
437,24,-0.63,0.06
437,25,-0.37,0.12
438,7,0.0,-0.32
438,9,-0.17,-0.23
438,10,1.07,-0.15
438,11,-0.65,-0.27
438,12,-1.0,-0.29
438,13,0.51,-0.26
438,14,-0.99,-0.31
438,15,0.02,-0.29
438,16,-0.74,-0.33
438,17,-0.5,-0.35
438,18,-0.89,-0.39
438,19,-0.37,-0.28
438,20,-1.24,-0.4
438,21,0.33,-0.27
438,22,1.04,-0.23
438,23,0.89,-0.19
438,24,2.46,-0.26
438,25,-0.07,-0.39
440,7,-0.57,-0.56
440,9,-1.28,-0.45
440,10,-0.84,-0.79
440,11,-1.13,-1.28
440,12,0.14,-0.17
440,13,-1.17,-1.46
440,14,-0.71,-0.93
440,15,-0.22,-0.0
440,16,-0.86,-0.8
440,17,-0.69,-0.45
440,18,-0.53,-0.05
440,19,-0.48,-0.27
440,20,-0.65,-0.58
440,21,-0.7,-0.68
440,22,-0.7,-0.66
440,23,-0.54,-0.44
440,24,-0.53,-0.52
440,25,-0.58,-0.73
441,8,-0.44,-0.42
441,11,-0.56,-1.11
441,13,-1.34,-0.82
441,14,-1.1,-0.81
441,15,-0.89,-0.56
441,16,-0.86,-0.61
441,17,-0.45,-0.51
441,18,-0.29,-0.44
441,19,-0.24,-0.36
441,20,0.19,-0.53
441,21,0.5,-0.44
441,22,0.7,-0.41
441,23,0.46,-0.32
441,24,0.41,-0.38
441,25,1.26,-0.22
442,9,-3.09,-1.27
442,10,-0.69,-0.73
442,11,-0.32,-0.39
442,12,0.31,-0.36
442,13,0.22,-0.06
442,14,-0.89,-0.72
442,16,-0.76,-0.53
442,17,-0.63,-0.46
442,18,0.3,0.75
442,19,-0.62,-0.47
442,20,-0.64,-0.73
442,21,-0.27,-0.33
442,22,-0.34,-0.25
442,23,-0.28,-0.25
442,24,-0.32,-0.41
442,25,-0.43,-0.43
443,7,1.22,-0.28
443,8,0.03,-0.32
443,9,-0.58,-0.33
443,10,0.91,-0.27
443,11,1.16,-0.3
443,12,-1.65,-0.34
443,13,-0.43,-0.36
443,14,-0.21,-0.39
443,15,1.17,-0.4
443,16,0.88,-0.4
443,17,1.16,-0.39
443,18,1.87,-0.37
443,19,1.11,-0.38
443,20,2.76,-0.35
443,21,0.97,-0.31
443,22,2.34,-0.26
443,23,1.39,-0.32
443,24,0.72,-0.42
443,25,1.23,-0.32
444,13,-0.9,-0.53
444,14,0.2,-0.07
444,17,-1.5,-0.08
444,18,5.0,4.71
444,20,0.0,0.26
444,21,0.0,-1.14
444,22,0.0,-0.95
444,23,1.4,-0.29
445,8,0.0,0.0
445,9,0.0,0.0
445,10,0.0,0.0
445,11,0.0,0.0
445,12,0.0,0.0
445,13,0.0,0.0
445,14,0.0,0.0
445,15,0.0,0.0
445,16,0.0,0.0
445,17,0.0,0.0
445,18,0.0,0.0
445,19,0.0,0.0
445,20,0.0,0.0
445,21,0.0,0.0
445,22,0.0,0.0
445,23,0.0,0.0
445,24,0.0,0.0
445,25,0.0,0.0
446,15,0.0,-0.73
446,17,0.0,-0.6
446,18,-0.2,-0.29
446,19,-1.12,-0.38
446,20,-3.4,-0.67
446,21,-8.6,-1.29
446,22,-2.44,-0.91
446,23,-0.91,-0.57
446,24,-3.18,-0.57
446,25,-0.54,-0.23
447,10,-1.69,-0.93
447,11,-2.63,-1.04
447,12,-8.54,-0.78
447,13,-0.29,-0.02
447,14,-0.14,-0.3
447,15,-2.56,-0.92
447,16,-0.6,-0.39
447,17,-0.13,0.34
447,18,-0.95,-0.49
447,19,-0.63,-0.2
447,20,-0.84,-0.66
447,21,-0.81,-0.7
447,22,-0.85,-0.65
447,23,-0.8,-0.48
447,24,-0.79,-0.69
447,25,-0.74,-0.45
448,12,-1.07,-0.47
448,14,-0.49,-0.57
448,19,-1.67,-0.32
448,20,-0.77,-0.37
448,21,-0.11,0.25
448,22,4.05,0.94
448,23,-0.42,-0.42
448,24,-0.53,-0.6
448,25,-0.52,-0.42
449,13,0.0,-0.65
449,15,0.0,-0.32
449,18,-1.0,-0.4
449,19,-4.5,-0.35
449,20,-47.0,-0.58
449,21,-1.2,-1.25
449,22,-2.07,-0.98
449,23,-1.0,-0.7
449,24,-1.74,-0.68
449,25,-0.86,-0.32
450,15,-1.0,-0.74
450,18,-0.67,-0.57
450,19,-0.93,-0.74
450,23,-1.43,-0.58
450,24,-1.51,-0.47
451,13,0.0,-0.52
451,14,0.0,-0.76
451,18,0.0,-0.32
451,19,-0.53,-0.28
451,20,-2.3,-0.58
451,21,-4.79,-1.25
451,22,-1.13,-0.69
451,23,-0.53,-0.6
451,24,-1.09,-0.6
451,25,0.9,-0.22
452,14,0.0,-0.76
452,16,0.0,-0.73
452,18,0.64,-0.17
452,19,-0.7,-0.36
452,20,-0.34,-0.53
452,21,-0.04,-0.27
452,22,-0.41,-0.38
452,23,-0.43,-0.38
452,24,-0.04,-0.12
452,25,-0.69,-0.37
453,17,0.0,0.12
453,18,0.0,-0.38
453,19,-0.94,-0.24
453,20,0.0,-0.37
453,22,0.0,-1.02
453,23,-1.02,-0.73
453,24,-0.94,-0.55
453,25,-0.95,-0.49
454,7,0.0,0.5
454,8,56.74,0.42
454,9,2.65,1.58
454,10,-0.01,0.63
454,11,4.95,1.12
454,12,3.45,1.23
454,13,5.06,1.62
454,14,14.14,2.44
454,15,13.06,1.87
454,16,7.46,2.14
454,17,12.26,4.98
454,18,19.05,7.6
454,19,30.36,9.38
454,20,37.88,7.06
454,21,159.49,8.77
454,22,36.93,11.05
454,23,29.93,10.49
454,24,35.03,10.34
454,25,31.16,11.16
455,7,3.78,1.69
455,8,-0.43,-0.47
455,9,-0.71,0.29
455,10,12.09,5.94
455,11,-0.12,-0.29
455,12,4.35,2.69
455,13,4.09,1.81
455,14,1.29,2.13
455,15,2.55,4.05
455,16,2.97,4.87
455,17,1.52,2.6
455,18,2.11,3.09
455,19,3.82,3.77
455,20,5.8,5.98
455,21,6.72,6.55
455,22,5.88,5.36
455,23,4.72,5.92
455,24,3.64,3.67
455,25,1.37,1.84
456,12,0.0,0.0
456,13,13.47,11.0
456,14,-1.36,-1.53
456,15,0.0,0.0
456,16,0.0,-0.44
456,17,6.0,3.8
456,18,0.28,0.56
456,19,0.0,13.0
456,20,0.0,1.78
456,21,37.0,1.31
456,22,0.0,-0.18
456,23,0.93,-0.35
456,24,0.2,-0.58
456,25,0.0,-1.47
457,7,-1.0,-0.77
457,9,-0.38,-0.1
457,10,-0.05,-0.28
457,11,-1.07,-0.57
457,12,-0.9,0.01
457,13,-0.13,0.2
457,14,-1.08,-1.04
457,15,0.04,-0.18
457,16,-0.61,-0.53
457,17,-0.61,-0.44
457,18,-0.75,-0.62
457,19,-0.37,-0.32
457,20,-1.56,-0.45
457,21,-1.82,-0.56
457,22,-1.12,-0.43
457,23,-0.82,-0.36
457,24,-0.98,-0.3
457,25,-0.84,-0.08
458,7,25.0,1.03
458,8,2.94,0.58
458,9,5.58,1.2
458,10,6.53,1.95
458,11,2.09,1.65
458,12,-0.44,-0.31
458,13,3.15,1.45
458,14,0.74,0.92
458,15,2.77,1.72
458,16,0.18,-0.06
458,17,1.63,-0.06
458,18,2.19,-0.46
458,19,-2.87,-0.6
458,20,2.19,-0.13
458,21,1.63,0.08
458,22,1.98,0.5
458,23,4.31,1.65
458,24,3.25,0.74
458,25,3.74,1.19
459,7,0.0,-0.21
459,8,1.22,-0.29
459,9,3.81,-0.2
459,10,3.33,-0.15
459,11,3.93,-0.19
459,12,2.15,-0.2
459,13,5.54,-0.16
459,14,8.88,-0.11
459,15,9.08,0.2
459,16,16.67,0.45
459,17,4.18,0.7
459,18,5.57,0.93
459,19,0.45,0.31
459,20,0.22,0.32
459,21,-0.83,-0.21
459,22,-0.72,-0.25
459,23,-0.52,-0.3
459,24,-0.54,-0.39
459,25,0.94,-0.29
462,11,-0.86,-0.65
462,12,0.71,1.29
462,13,-0.31,-0.2
462,14,-1.18,-0.83
462,15,-0.79,-0.59
462,16,-0.79,-0.67
462,17,-0.69,-0.61
462,18,-0.55,-0.47
462,19,-0.52,-0.39
462,20,-0.5,-0.3
462,21,-0.47,-0.2
462,22,-0.62,-0.31
462,23,-0.65,-0.44
462,24,-0.55,-0.21
462,25,-0.57,-0.25
463,7,0.0,0.0
463,10,-1.77,0.0
463,13,-6.0,-0.9
463,14,-14.33,-1.08
463,15,-4.91,-1.25
463,16,-1.94,-0.98
463,17,-8.92,-1.23
463,19,-4.74,-1.09
463,21,-2.08,-1.18
463,22,-2.71,-1.21
463,23,-4.8,-1.14
463,24,-4.98,-1.15
463,25,-4.13,-1.08
464,8,-0.59,-0.68
464,9,-0.46,-0.57
464,10,-0.36,0.06
464,11,-0.47,-0.21
464,12,-0.29,-0.26
464,13,-0.51,-0.29
464,14,-0.53,-0.35
464,15,-0.52,-0.29
464,16,-0.83,-0.36
464,17,-0.39,-0.22
464,18,-0.19,-0.18
464,19,-0.42,-0.33
464,20,-0.66,-0.55
464,21,-0.63,-0.55
464,22,-0.48,-0.27
464,23,-0.46,-0.37
464,24,-0.49,-0.65
464,25,-0.22,-0.48
465,7,9.37,-0.28
465,8,-0.07,-0.29
465,9,-0.59,-0.24
465,10,-0.36,-0.21
465,11,1.22,-0.19
465,12,-2.93,-0.31
465,13,-1.65,-0.29
465,14,-0.64,-0.31
465,15,-0.31,-0.37
465,16,-0.64,-0.41
465,17,-0.62,-0.44
465,18,-0.41,-0.48
465,19,-0.22,-0.45
465,20,-0.04,-0.46
465,21,-0.63,-0.53
465,22,-0.84,-0.58
465,23,-0.3,-0.56
465,24,-1.09,-0.57
465,25,-1.14,-0.59
466,7,-1.8,-0.47
466,9,-0.95,-0.73
466,10,-1.74,-1.04
466,11,0.06,-0.8
466,12,-1.16,-0.91
466,13,-0.11,-0.5
466,14,0.72,-0.48
466,15,-0.74,-0.58
466,16,-0.57,-0.56
466,17,-0.61,-0.62
466,18,-0.63,-0.56
466,19,-0.53,-0.4
466,20,-0.81,-0.71
466,21,-0.68,-0.67
466,22,-0.83,-0.64
466,23,-0.65,-0.62
466,24,-0.92,-0.7
466,25,-1.08,-0.63
467,7,-1.26,-0.47
467,8,-0.28,-0.3
467,9,-0.66,-0.54
467,10,-0.3,-0.67
467,11,-0.66,-0.48
467,12,0.36,0.14
467,13,0.7,0.06
467,14,0.92,0.13
467,15,-0.24,-0.08
467,16,-0.6,-0.46
467,17,-1.14,-0.57
467,18,7.06,0.06
467,19,2.01,-0.19
467,20,-0.59,-0.65
467,21,-0.17,-0.42
467,22,0.43,-0.42
467,23,-0.52,-0.45
467,24,-0.34,-0.46
467,25,-0.13,-0.4
469,7,0.0,-0.84
469,8,0.0,0.0
469,9,3.25,2.72
469,10,1.0,1.15
469,11,-0.36,-0.34
469,12,1.45,2.18
469,13,1.02,2.11
469,14,0.93,1.01
469,15,0.83,1.36
469,16,2.57,2.78
469,17,3.14,1.62
469,18,1.37,-0.19
469,19,0.81,-0.22
469,20,2.9,0.42
469,21,2.31,0.59
469,22,4.12,2.11
469,23,6.21,1.64
469,24,2.86,1.66
469,25,1.15,0.52
470,8,1.0,-0.47
470,9,15.85,-0.35
470,10,-0.18,-0.3
470,11,0.83,0.05
470,12,2.27,-0.28
470,13,1.56,-0.45
470,14,8.51,-0.03
470,15,3.62,-0.05
470,16,11.72,0.06
470,17,13.39,-0.08
470,18,3.75,-0.03
470,19,1.89,-0.33
470,20,1.34,-0.32
470,21,0.37,-0.24
470,22,0.71,-0.18
470,23,0.1,-0.36
470,24,0.44,-0.5
470,25,-0.38,-0.67
471,10,0.0,-0.5
471,11,-0.54,-0.49
471,12,-0.7,-0.83
471,13,-0.87,-0.81
471,14,-0.5,-0.3
471,15,-0.7,-0.62
471,16,-0.64,-0.19
471,17,-0.81,-0.4
471,18,-0.52,-0.06
471,19,-0.78,-0.32
471,20,-0.78,-0.37
471,21,-0.77,-0.34
471,22,-0.76,-0.39
471,23,-0.71,-0.25
471,24,-0.75,-0.35
471,25,-0.79,-0.57
472,12,-1.5,0.0
472,13,-1.19,-0.2
472,14,7.0,3.37
472,15,-1.0,0.0
472,16,-1.08,-0.84
472,18,-1.13,-1.21
472,23,-1.22,-0.7
472,24,-0.75,-0.11
472,25,-0.72,-0.07
474,8,0.0,0.0
474,10,-0.43,-0.25
474,11,-1.17,-1.13
474,12,-0.14,0.01
474,13,-0.93,-1.13
474,14,-1.38,-1.08
474,15,-1.12,-0.8
474,16,-1.03,-0.8
474,17,-0.64,-0.52
474,18,-0.57,-0.51
474,19,-0.03,0.0
474,20,0.3,0.41
474,21,0.07,0.2
474,22,-0.06,0.06
474,23,-0.25,-0.03
474,24,-1.11,-0.99
474,25,-0.97,-0.93
475,9,-0.71,-0.38
475,11,-1.0,-0.39
475,12,-1.72,-0.48
475,15,-0.96,-0.5
475,17,-0.95,-0.51
475,18,-0.72,-0.53
475,19,-0.68,-0.53
475,20,-0.65,-0.51
475,21,-0.57,-0.42
475,22,-0.57,-0.41
475,23,-0.62,-0.5
475,24,-0.59,-0.5
475,25,-0.38,-0.25
476,7,0.23,-0.06
476,8,-0.29,-0.12
476,9,-0.66,-0.3
476,10,0.47,-0.15
476,11,-0.85,-0.34
476,12,-1.13,-0.46
476,13,-1.63,-0.45
476,14,-1.17,-0.32
476,15,-0.51,-0.38
