districtid,timeid,statemean,statestdev
324,12,94.19,215.06
324,13,131.52,307.62
324,14,162.24,310.62
324,15,151.14,292.23
324,16,146.24,256.26
324,17,184.33,244.75
324,18,227.76,281.83
324,19,229.43,280.69
324,20,239.81,296.35
324,21,236.24,244.32
324,22,257.0,208.81
324,23,315.43,213.39
324,24,403.9,228.09
324,25,554.33,361.32
326,7,31.55,77.42
326,8,23.1,52.86
326,9,42.94,111.76
326,14,25.5,60.17
326,17,53.58,103.03
326,18,93.02,164.87
326,19,103.31,181.96
326,20,113.63,218.31
326,21,109.63,202.95
326,22,125.63,206.39
326,23,148.49,244.31
326,24,179.78,278.14
326,25,218.43,357.27
327,7,26.38,36.34
327,8,47.81,45.51
327,9,11.38,12.04
327,10,7.08,9.35
327,11,10.87,14.77
327,12,14.56,17.54
327,13,32.93,44.55
327,14,48.5,64.85
327,15,59.81,68.56
327,16,58.44,73.23
327,17,79.06,106.85
327,18,111.44,146.53
327,19,145.44,156.74
327,20,234.88,255.5
327,21,316.31,363.41
327,22,369.19,424.78
327,23,524.12,580.43
327,24,494.38,419.42
327,25,530.75,422.41
328,8,79.46,193.71
328,9,40.62,93.52
328,10,41.4,86.0
328,11,73.5,104.67
328,12,96.11,150.01
328,13,125.79,195.18
328,14,124.21,229.31
328,15,143.67,231.95
328,16,207.83,383.84
328,17,335.89,620.46
328,18,531.32,933.93
328,19,757.67,1308.24
328,20,725.89,1265.11
328,21,881.47,1300.2
328,22,939.53,1213.88
328,23,1011.74,1159.85
328,24,956.11,1063.72
328,25,934.16,1051.16
329,7,3.38,2.0
329,9,7.18,6.03
329,10,16.67,12.71
329,11,32.33,22.76
329,12,44.83,20.78
329,13,45.92,27.91
329,14,46.83,17.34
329,15,76.42,35.16
329,16,86.0,45.91
329,17,168.58,110.75
329,18,314.5,284.92
329,19,496.83,311.41
329,20,492.25,293.16
329,21,659.08,488.81
329,22,777.25,546.7
329,23,1062.75,824.23
329,24,1201.17,620.27
329,25,1018.0,525.94
332,7,14.91,24.04
332,8,15.03,34.61
332,9,23.68,47.31
332,10,26.1,53.66
332,11,24.63,46.43
332,12,24.71,49.77
332,13,28.32,65.74
332,14,19.43,47.92
332,15,23.15,41.89
332,16,31.04,64.64
332,17,46.15,92.56
332,18,78.67,136.3
332,19,87.82,151.49
332,20,100.1,198.81
332,21,93.02,168.35
332,22,101.51,128.16
332,23,122.22,168.12
332,24,151.2,204.42
332,25,182.2,267.76
333,7,30.18,77.65
333,8,22.21,53.01
333,9,41.16,111.98
333,10,39.72,99.33
333,11,35.95,86.55
333,12,30.81,64.23
333,13,35.37,79.45
333,14,24.93,60.26
333,15,28.9,58.32
333,16,35.29,71.28
333,17,51.94,103.1
333,18,89.0,163.73
333,19,99.71,181.36
333,20,108.14,215.79
333,21,102.14,197.01
333,22,116.71,199.25
333,23,135.82,230.52
333,24,164.14,260.79
333,25,201.67,343.62
335,7,25.0,55.82
335,8,27.96,56.8
335,9,31.67,52.97
335,10,54.15,65.1
335,11,57.64,68.71
335,12,56.12,84.7
335,13,58.32,93.82
335,14,59.15,79.66
335,15,54.9,63.45
335,16,73.79,75.17
335,17,121.24,163.98
335,18,137.41,197.84
335,19,198.79,304.7
335,20,233.07,312.17
335,21,238.79,268.13
335,22,252.31,266.99
335,23,257.07,280.27
335,24,263.86,333.32
335,25,281.55,305.8
336,7,33.94,62.98
336,9,43.07,75.77
336,10,61.7,71.84
336,11,65.29,74.64
336,13,69.39,104.76
336,14,69.37,90.44
336,15,69.24,92.19
336,16,82.64,81.26
336,17,134.21,168.91
336,18,151.79,202.99
336,19,215.59,308.5
336,20,257.45,323.32
336,21,265.03,284.61
336,22,280.59,285.57
336,23,302.97,341.87
336,24,319.79,419.92
336,25,352.21,455.21
337,7,25.85,36.15
337,8,47.38,45.47
337,9,9.08,10.67
337,10,7.42,9.38
337,11,9.93,14.08
337,12,13.88,17.18
337,13,29.6,44.8
337,14,36.31,49.24
337,15,51.44,65.13
337,16,50.12,70.07
337,17,57.5,81.11
337,18,88.62,121.6
337,19,137.44,150.73
337,20,211.19,249.74
337,21,282.38,359.17
337,22,335.25,414.89
337,23,454.69,551.08
337,24,460.31,395.41
337,25,459.44,336.23
338,7,15.0,27.49
338,8,14.38,32.72
338,9,12.48,16.04
338,10,24.24,22.45
338,11,23.73,19.55
338,12,33.61,34.78
338,13,42.0,51.03
338,14,56.91,72.58
338,15,62.35,105.83
338,16,70.88,111.28
338,17,121.54,178.43
338,18,169.07,221.79
338,19,234.01,327.28
338,20,350.54,403.1
338,21,398.65,561.32
338,22,442.0,632.29
338,23,448.63,630.35
338,24,509.38,656.87
338,25,564.37,773.52
339,7,155.48,555.19
339,8,290.0,869.15
339,9,356.97,1075.86
339,10,541.7,1870.97
339,11,590.63,1794.65
339,12,561.87,1653.62
339,13,673.71,1857.93
339,14,765.93,1871.73
339,15,972.29,2330.34
339,16,1279.32,2940.37
339,17,1442.77,3217.14
339,18,1691.84,3602.55
339,19,2040.39,4273.56
339,20,2018.87,3726.87
339,21,2166.94,3535.88
339,22,2476.23,3480.38
339,23,2612.06,3912.27
339,24,2766.77,4191.08
339,25,3626.65,4953.66
340,7,156.26,554.99
340,8,293.07,868.28
340,9,360.69,1074.83
340,10,545.7,1870.0
340,11,595.27,1793.47
340,12,571.48,1651.53
340,13,692.71,1854.78
340,14,780.87,1868.16
340,15,991.84,2325.56
340,16,1308.81,2934.1
340,17,1486.39,3209.47
340,18,1729.68,3594.85
340,19,2083.58,4263.72
340,20,2081.13,3712.8
340,21,2251.48,3523.65
340,22,2559.42,3466.58
340,23,2718.26,3906.07
340,24,2904.13,4180.8
340,25,3753.1,4928.25
341,8,101.92,199.91
341,11,85.83,109.32
341,12,117.44,163.78
341,13,133.11,198.93
341,14,138.05,235.0
341,15,165.72,240.15
341,16,233.94,388.78
341,17,374.5,627.41
341,18,577.05,938.88
341,19,824.56,1316.09
341,20,792.53,1273.4
341,21,941.95,1302.6
341,22,994.84,1212.35
341,23,1044.16,1155.6
341,24,972.21,1061.61
341,25,944.37,1049.99
342,8,9.9,8.3
342,9,22.27,27.23
342,10,24.4,32.23
342,11,38.71,30.08
342,12,47.2,29.37
342,13,60.27,62.68
342,14,42.0,39.27
342,15,46.13,53.56
342,16,52.0,61.54
342,17,86.0,124.3
342,18,147.4,237.45
342,19,192.0,281.22
342,20,180.07,307.84
342,21,166.2,214.53
342,22,175.87,198.29
342,23,197.67,254.06
342,24,206.0,284.99
342,25,209.47,214.98
343,8,153.29,464.18
343,9,124.68,508.13
343,10,107.62,368.74
343,11,107.88,375.29
343,12,130.5,420.66
343,13,133.76,461.07
343,14,146.79,456.26
343,15,152.64,392.49
343,16,165.58,380.52
343,17,198.15,408.91
343,18,227.31,405.22
343,19,251.5,434.24
343,20,268.0,413.02
343,21,250.88,375.96
343,22,259.62,378.61
343,23,262.65,390.14
343,24,268.69,406.15
343,25,290.81,432.43
344,7,10.33,12.5
344,13,31.0,30.62
344,17,32.17,28.26
344,18,76.33,80.05
344,19,96.28,161.97
344,20,167.61,172.7
344,21,227.72,263.93
344,22,199.33,207.71
344,23,253.83,323.83
344,24,319.89,332.74
344,25,484.44,686.14
345,9,15.29,12.01
345,10,32.74,26.28
345,11,31.94,16.09
345,12,34.46,22.37
345,13,40.06,24.88
345,14,32.94,19.72
345,15,40.69,34.68
345,16,65.23,68.06
345,17,96.06,125.61
345,18,258.43,320.12
345,19,302.77,386.61
345,20,485.97,545.43
345,21,564.06,529.2
345,22,684.91,579.06
345,23,469.77,388.03
345,24,343.2,320.8
345,25,339.6,285.73
347,10,8.4,6.72
347,11,10.94,16.55
347,12,20.11,22.05
347,13,27.59,28.82
347,14,26.5,27.33
347,15,20.11,23.54
347,16,24.61,34.45
347,17,31.52,48.07
347,18,55.18,101.66
347,19,79.91,175.28
347,20,95.0,220.39
347,21,103.23,193.12
347,22,135.32,249.15
347,23,219.95,403.24
347,24,358.55,648.43
347,25,597.5,1074.52
348,7,15.0,27.49
348,8,14.83,32.7
348,9,12.35,16.03
348,10,22.82,20.74
348,11,23.06,19.54
348,12,32.28,34.1
348,13,40.66,49.61
348,14,56.47,72.6
348,15,62.26,105.85
348,16,70.65,111.33
348,17,120.16,178.97
348,18,166.88,222.38
348,19,227.46,326.9
348,20,343.56,401.82
348,21,393.6,560.41
348,22,439.46,633.16
348,23,446.21,631.12
348,24,507.16,657.78
348,25,563.06,773.98
350,7,8.52,9.94
350,8,4.21,3.34
350,9,15.0,11.97
350,10,30.91,25.2
350,11,31.06,16.58
350,12,33.83,22.71
350,13,39.91,25.06
350,14,32.26,20.26
350,15,40.77,34.63
350,16,65.09,68.15
350,17,96.46,125.51
350,18,260.2,319.38
350,19,300.89,386.79
350,20,488.6,544.35
350,21,561.26,530.82
350,22,673.6,584.76
350,23,465.69,390.7
350,24,341.86,321.61
350,25,338.86,286.12
351,8,23.1,52.86
351,9,42.77,111.82
351,10,40.21,99.21
351,11,36.76,86.37
351,13,36.37,79.25
351,14,25.57,60.14
351,16,36.18,71.13
351,17,53.29,103.13
351,18,93.38,164.74
351,19,103.14,182.01
351,20,114.69,218.0
351,21,110.0,202.88
351,22,125.65,206.38
351,23,147.59,244.44
351,24,177.76,278.44
351,25,217.06,357.64
352,7,5.0,5.52
352,8,17.67,22.94
352,9,11.53,18.27
352,10,14.8,18.89
352,11,37.43,89.51
352,12,96.14,214.47
352,13,132.29,307.36
352,14,162.86,310.41
352,15,149.95,292.67
352,16,144.19,256.85
352,17,185.62,244.56
352,18,228.95,281.58
352,19,231.19,280.22
352,20,245.43,294.11
352,21,240.24,242.32
352,22,261.1,206.2
352,23,324.29,206.78
352,24,428.65,223.18
352,25,573.9,354.45
353,7,33.41,63.21
353,8,37.87,70.52
353,9,43.48,75.57
353,10,61.93,71.69
353,11,58.86,71.29
353,12,61.88,90.81
353,13,69.07,104.94
353,14,69.11,90.58
353,15,69.24,92.19
353,17,134.14,168.96
353,18,151.62,203.11
353,19,215.07,308.79
353,20,254.24,325.02
353,21,259.9,287.18
353,22,275.9,288.38
353,23,298.17,344.65
353,24,315.79,421.78
353,25,337.83,456.46
354,7,14.85,27.54
354,8,14.64,32.75
354,9,12.48,16.04
354,10,24.25,22.43
354,11,23.66,19.62
354,12,33.55,34.82
354,13,42.31,51.0
354,14,57.13,72.5
354,15,62.09,105.89
354,16,70.12,111.34
354,17,117.29,177.71
354,18,161.84,218.05
354,19,222.54,320.6
354,20,346.44,403.36
354,21,397.69,561.39
354,22,438.69,633.29
354,23,442.09,630.94
354,24,503.25,658.12
354,25,560.65,774.43
355,9,54.46,100.03
355,11,86.17,109.07
355,13,141.32,196.68
355,14,142.63,233.26
355,17,380.83,624.22
355,18,588.53,933.11
355,20,807.37,1265.72
355,21,960.84,1291.8
355,22,1012.32,1201.32
355,23,1071.89,1137.37
355,24,1004.37,1042.6
355,25,979.63,1030.5
356,7,2.0,1.07
356,10,18.17,19.55
356,11,20.81,18.79
356,12,38.57,44.19
356,13,32.81,35.97
356,14,39.91,42.87
356,15,66.41,100.39
356,16,86.18,177.28
356,17,153.86,325.25
356,18,166.55,346.82
356,19,303.45,604.78
356,20,397.91,558.17
356,21,442.0,470.38
356,22,520.36,488.76
356,23,717.27,643.23
356,24,877.86,903.79
356,25,863.0,1058.55
357,9,43.07,75.77
357,10,61.19,72.11
357,11,64.25,75.19
357,12,63.54,90.68
357,13,67.64,105.38
357,14,67.3,91.0
357,15,67.97,92.75
357,16,81.04,82.27
357,17,132.1,170.15
357,18,150.55,203.76
357,19,215.55,308.52
357,20,255.52,324.46
357,21,264.14,285.26
357,22,279.79,286.21
357,23,298.28,344.61
357,24,319.17,420.29
357,25,351.14,455.77
358,8,18.93,23.28
358,9,12.29,18.17
358,10,14.47,19.09
358,11,37.67,89.42
358,12,96.1,214.49
358,13,131.71,307.56
358,14,164.71,309.64
358,15,151.81,291.94
358,16,147.71,255.61
358,17,190.62,242.41
358,18,235.38,278.3
358,19,236.19,277.52
358,20,244.67,294.55
358,21,241.24,241.6
358,22,262.9,204.46
358,23,324.62,206.36
358,24,430.6,220.32
358,25,571.19,356.83
360,7,19.82,36.18
360,8,27.0,52.99
360,9,38.67,73.96
360,10,55.07,67.25
360,11,55.39,61.86
360,12,53.85,79.11
360,13,55.75,85.32
360,14,61.59,85.53
360,15,60.34,84.73
360,16,72.11,70.41
360,17,109.66,129.96
360,18,122.24,153.32
360,19,171.93,232.25
360,20,217.79,273.57
360,21,234.86,258.79
360,22,248.24,256.62
360,23,258.55,285.95
360,24,266.9,345.62
360,25,311.48,422.19
363,8,154.47,463.82
363,9,125.0,508.05
363,10,107.25,368.83
363,11,108.08,375.24
363,12,130.67,420.61
363,13,133.92,461.03
363,14,147.92,455.97
363,15,154.64,391.95
363,16,165.54,380.53
363,17,196.77,409.26
363,18,220.38,406.0
363,19,249.65,434.62
363,20,268.35,412.96
363,21,252.54,376.02
363,22,265.81,378.35
363,23,272.96,391.54
363,24,285.27,411.4
363,25,314.42,443.77
364,7,8.09,9.96
364,8,4.07,3.39
364,9,15.57,11.81
364,10,32.83,26.22
364,11,31.26,16.62
364,12,34.11,22.63
364,13,39.14,25.52
364,14,32.8,19.91
364,15,40.83,34.58
364,16,64.46,68.42
364,17,97.66,124.91
364,18,260.51,319.21
364,19,309.0,383.65
364,20,488.6,544.35
364,21,565.54,528.13
364,22,681.54,581.6
364,23,468.83,388.79
364,24,344.66,319.69
364,25,341.46,284.45
365,9,12.29,18.17
365,11,37.1,89.61
365,12,95.43,214.73
365,13,132.52,307.27
365,14,165.0,309.5
365,15,152.0,291.85
365,16,147.1,255.91
365,17,191.19,242.02
365,18,234.52,278.93
365,19,235.52,278.0
365,20,246.1,293.69
365,21,240.33,242.26
365,22,259.38,207.51
365,23,318.67,211.94
365,24,416.9,232.53
365,25,567.19,359.48
367,7,5.27,4.59
367,8,13.58,15.88
367,9,13.81,11.14
367,10,30.82,40.74
367,11,29.18,31.75
367,12,73.33,152.23
367,13,36.04,50.19
367,14,56.82,89.74
367,15,111.54,281.96
367,16,354.67,1142.67
367,17,547.62,1671.76
367,18,861.46,2497.57
367,19,1122.46,2681.73
367,20,1248.42,2666.29
367,21,1420.25,2836.05
367,22,1581.29,2957.63
367,23,1692.75,3460.2
367,24,1874.88,3611.36
367,25,2107.5,3898.52
368,10,17.72,19.8
368,11,20.57,19.0
368,12,38.29,44.41
368,13,32.48,36.17
368,14,39.14,43.31
368,15,68.82,99.55
368,16,88.09,176.63
368,17,155.41,324.61
368,18,168.41,346.06
368,19,305.05,604.09
368,20,394.18,560.24
368,21,434.82,474.8
368,22,514.73,492.55
368,23,713.64,645.59
368,24,886.18,898.15
368,25,868.91,1055.88
369,12,118.11,163.34
369,13,140.05,197.47
369,14,142.53,233.32
369,15,168.06,238.75
369,16,237.0,387.17
369,18,588.32,933.24
369,19,842.83,1306.95
369,20,806.63,1266.18
369,21,960.63,1291.95
369,22,1008.05,1204.49
369,23,1068.05,1140.71
369,24,1004.58,1042.41
369,25,978.42,1031.57
370,7,50.75,175.99
370,8,147.57,420.9
370,9,155.39,598.68
370,10,195.59,769.26
370,11,192.42,795.12
370,12,297.73,1341.88
370,13,398.63,1777.94
370,14,428.89,1723.9
370,15,651.74,2253.14
370,16,877.67,2771.89
370,17,784.56,1801.16
370,18,891.59,1594.47
370,19,1055.15,1679.22
370,20,1147.26,1419.48
370,21,1020.67,1368.55
370,22,1106.22,1391.98
370,23,1180.67,1620.82
370,24,1230.85,1710.29
370,25,1206.59,1503.84
373,19,29.69,76.33
373,23,25.59,33.89
376,10,18.06,19.63
376,11,20.52,19.03
376,12,38.05,44.57
376,13,31.14,36.31
376,14,36.55,42.49
376,15,67.73,100.1
376,16,87.95,176.69
376,17,155.23,324.7
376,18,168.09,346.21
376,19,299.55,606.05
376,20,389.95,561.9
376,21,432.91,475.55
376,22,505.23,495.54
376,23,707.18,648.6
376,24,878.55,903.39
376,25,872.68,1053.77
378,8,1.8,0.75
378,9,2.8,1.17
378,10,9.75,16.29
378,11,14.0,14.13
378,12,6.1,3.59
378,13,8.62,5.68
378,14,12.2,12.58
378,15,17.44,20.21
378,16,12.89,9.4
378,17,11.6,17.8
378,18,24.9,35.12
378,19,53.2,67.35
378,20,50.6,47.86
378,21,57.8,36.87
378,22,67.2,34.73
378,23,80.7,74.48
378,24,75.7,76.32
378,25,100.3,65.43
379,8,14.81,32.7
379,9,12.38,16.04
379,10,24.18,22.5
379,11,23.34,19.73
379,12,33.16,34.94
379,13,41.97,51.02
379,14,56.84,72.6
379,15,62.09,105.89
379,16,71.16,111.17
379,17,120.5,178.9
379,18,168.69,222.0
379,19,232.35,328.04
379,20,348.19,403.6
379,21,400.41,560.89
379,22,441.0,632.71
379,23,448.32,630.48
379,24,509.34,656.9
379,25,565.9,772.79
380,7,3.25,1.92
380,9,7.0,6.18
380,10,13.0,10.08
380,11,27.58,21.57
380,12,43.5,22.04
380,13,43.5,29.6
380,14,44.5,19.69
380,15,73.0,37.62
380,16,74.92,43.93
380,17,163.83,113.61
380,18,311.25,286.67
380,19,493.17,314.05
380,20,493.08,292.42
380,21,657.0,490.58
380,22,765.75,557.15
380,23,1032.08,847.54
380,24,1150.42,671.44
380,25,963.83,575.13
381,7,15.05,27.47
381,8,14.79,32.71
381,9,12.57,16.01
381,10,24.24,22.45
381,11,23.58,19.68
381,12,33.55,34.82
381,13,42.53,50.91
381,14,57.34,72.38
381,15,62.69,105.68
381,16,71.25,111.12
381,17,121.49,178.47
381,18,169.15,221.74
381,19,233.72,327.46
381,20,351.41,402.67
381,21,401.53,560.43
381,22,441.19,632.64
381,23,447.74,630.71
381,24,508.71,657.21
381,25,564.24,773.58
382,7,13.65,26.71
382,8,13.67,32.01
382,9,12.32,16.02
382,10,24.07,22.57
382,11,23.15,19.63
382,12,31.75,32.8
382,13,39.96,47.82
382,14,53.94,69.07
382,15,60.63,105.4
382,16,68.13,109.79
382,17,116.04,176.16
382,18,160.78,216.1
382,19,216.09,303.91
382,20,326.57,361.77
382,21,364.32,488.72
382,22,414.88,604.68
382,23,418.84,594.08
382,24,481.29,629.64
382,25,532.41,740.38
383,8,149.17,420.43
383,9,155.87,598.57
383,10,197.0,768.95
383,11,196.96,794.43
383,12,297.58,1341.92
383,13,399.85,1777.7
383,14,428.67,1723.95
383,15,653.37,2252.79
383,16,889.63,2769.85
383,17,782.67,1801.33
383,18,872.22,1596.4
383,19,1038.41,1679.89
383,20,1123.96,1418.7
383,21,993.11,1369.52
383,22,1081.26,1397.24
383,23,1159.96,1626.59
383,24,1212.89,1715.37
383,25,1214.96,1501.97
384,7,28.31,36.08
384,8,50.12,44.51
384,9,10.92,12.28
384,10,7.67,9.29
384,11,11.73,14.54
384,12,15.44,17.34
384,13,33.0,44.51
384,14,48.38,64.91
384,15,59.38,68.82
384,16,57.88,73.53
384,17,78.5,107.2
384,18,114.0,145.31
384,19,154.69,154.9
384,20,234.75,255.57
384,21,313.25,365.24
384,22,370.75,424.12
384,23,520.5,582.42
384,24,503.88,417.53
384,25,535.19,420.46
385,9,5.0,0.0
385,13,34.0,30.0
385,14,77.5,76.5
385,15,125.5,124.5
385,16,138.0,130.0
385,17,185.5,182.5
385,18,482.0,0.0
385,19,345.0,343.0
385,20,833.0,0.0
385,21,625.0,621.0
385,22,951.5,950.5
385,23,1244.0,1242.0
385,24,1492.0,1478.0
385,25,1338.5,1314.5
386,8,38.09,70.41
386,9,43.37,75.63
386,10,62.3,71.4
386,11,65.43,74.53
386,12,64.35,90.32
386,13,69.29,104.82
386,14,69.19,90.55
386,15,68.52,92.57
386,16,82.32,81.54
386,17,133.52,169.4
386,18,150.86,203.59
386,19,212.86,309.75
386,20,256.21,324.09
386,21,265.48,284.26
386,22,279.21,286.64
386,23,302.1,342.52
386,24,319.9,419.86
386,25,353.72,454.28
387,7,0.0,0.0
387,8,18.0,0.0
387,10,1.0,0.0
387,11,6.0,0.0
387,12,5.0,0.0
387,13,70.0,0.0
387,14,97.0,0.0
387,15,46.0,0.0
387,16,32.0,0.0
387,17,65.0,0.0
387,18,70.0,0.0
387,19,89.0,0.0
387,20,121.0,0.0
387,21,142.0,0.0
387,22,150.0,0.0
387,23,181.0,0.0
387,24,266.0,0.0
387,25,310.0,0.0
390,8,19.4,23.12
390,9,12.29,18.17
390,10,14.4,19.11
390,11,36.48,89.73
390,12,94.67,214.95
390,13,131.43,307.65
390,14,161.33,310.86
390,15,149.76,292.73
390,16,143.05,257.02
390,17,187.14,244.15
390,18,231.0,280.89
390,19,228.33,280.87
390,20,235.19,296.43
390,21,237.9,243.66
390,22,249.38,208.92
390,23,303.9,209.72
390,24,406.05,229.9
390,25,532.62,341.01
391,7,50.88,175.95
391,8,149.39,420.36
391,9,155.96,598.54
391,10,196.45,769.07
391,11,197.71,794.25
391,12,298.08,1341.81
391,13,400.85,1777.49
391,14,429.59,1723.74
391,15,657.67,2251.7
391,16,898.07,2767.53
391,17,805.3,1795.69
391,18,906.89,1588.27
391,19,1079.07,1670.13
391,20,1172.78,1408.01
391,21,1034.78,1362.03
391,22,1114.33,1387.56
391,23,1186.96,1617.59
391,24,1240.52,1705.36
391,25,1231.44,1494.46
392,7,3.38,2.0
392,9,5.91,5.71
392,10,15.42,13.43
392,11,28.17,22.44
392,12,41.25,21.72
392,13,43.75,29.55
392,14,45.08,19.47
392,15,75.58,36.16
392,16,83.33,48.54
392,17,166.33,112.44
392,18,304.33,288.77
392,19,477.17,318.96
392,20,473.33,301.51
392,21,612.17,500.67
392,22,741.83,568.67
392,23,1025.42,850.62
392,24,1137.08,676.09
392,25,947.67,576.33
393,8,14.83,32.7
393,9,12.57,16.01
393,10,24.18,22.5
393,11,23.7,19.58
393,12,33.58,34.8
393,13,42.62,50.85
393,14,57.32,72.39
393,15,62.75,105.65
393,16,70.63,111.34
393,17,120.54,178.89
393,18,168.51,222.08
393,19,232.9,327.86
393,20,351.93,402.36
393,21,402.24,560.05
393,22,442.85,631.83
393,23,449.76,629.77
393,24,509.76,656.67
393,25,565.56,772.97
394,8,10.3,7.95
394,9,20.36,27.43
394,10,25.93,32.06
394,11,40.71,30.37
394,12,49.6,29.66
394,13,61.4,62.64
394,14,42.53,39.22
394,15,45.73,53.76
394,16,54.13,61.33
394,17,88.33,123.93
394,18,150.8,236.54
394,19,200.73,280.51
394,20,195.33,307.68
394,21,188.33,219.4
394,22,197.73,203.0
394,23,217.13,254.18
394,24,240.53,303.62
394,25,329.53,495.26
395,7,8.48,9.96
395,8,4.0,3.35
395,9,15.46,11.92
395,10,31.23,25.73
395,11,30.74,16.33
395,12,33.83,22.71
395,13,39.03,25.51
395,14,31.71,20.08
395,15,40.26,34.86
395,16,63.94,68.49
395,17,96.49,125.5
395,18,258.4,320.13
395,19,302.11,386.71
395,20,484.74,545.78
395,21,536.26,521.56
395,22,657.06,578.84
395,23,457.51,391.4
395,24,334.46,322.46
395,25,336.34,286.91
396,7,31.64,77.38
396,8,23.17,52.83
396,11,36.76,86.37
396,12,31.6,64.07
396,13,36.37,79.25
396,14,25.36,60.22
396,15,30.12,58.24
396,16,36.18,71.13
396,17,53.54,103.04
396,18,93.52,164.67
396,19,103.55,181.87
396,20,113.57,218.32
396,21,110.0,202.88
396,22,125.12,206.5
396,23,149.16,244.1
396,24,179.57,278.2
396,25,218.86,357.09
397,9,12.54,16.02
397,10,23.73,22.56
397,11,23.69,19.59
397,12,33.69,34.71
397,13,42.66,50.82
397,14,57.32,72.39
397,15,62.63,105.71
397,16,70.84,111.29
397,17,120.85,178.79
397,18,167.91,222.29
397,19,234.12,327.22
397,20,352.59,401.89
397,21,401.93,560.23
397,22,442.44,632.06
397,23,448.57,630.38
397,24,509.56,656.78
397,25,565.5,773.0
398,8,17.38,37.35
398,9,26.0,47.42
398,10,17.56,19.84
398,11,19.43,19.06
398,12,34.24,43.19
398,13,32.57,36.12
398,14,39.14,43.31
398,15,67.41,100.21
398,16,87.05,177.04
398,17,154.09,325.17
398,18,166.64,346.79
398,19,303.23,604.87
398,20,396.05,559.28
398,21,437.95,473.18
398,22,519.18,489.68
398,23,714.77,644.9
398,24,873.05,906.24
398,25,859.0,1059.92
399,7,2.14,0.99
399,8,18.0,37.11
399,9,27.78,46.78
399,10,17.94,19.7
399,11,20.38,19.11
399,12,38.14,44.51
399,13,31.86,36.37
399,14,38.41,43.44
399,15,68.68,99.63
399,16,86.09,177.3
399,17,149.41,326.15
399,18,164.27,347.43
399,19,300.86,605.69
399,20,387.14,562.59
399,21,434.95,474.74
399,22,518.82,489.95
399,23,718.64,642.22
399,24,877.68,903.89
399,25,859.18,1059.87
400,8,4.07,3.39
400,9,14.54,11.37
400,10,31.06,25.46
400,11,31.09,16.59
400,12,31.34,17.25
400,13,39.74,25.24
400,14,32.94,19.72
400,15,41.17,34.25
400,16,65.11,68.13
400,17,95.49,125.68
400,18,255.74,320.56
400,19,304.11,386.28
400,20,484.46,545.84
400,21,560.29,531.25
400,22,679.94,582.55
400,23,467.6,389.65
400,24,344.26,320.02
400,25,340.83,284.93
402,7,31.18,77.53
402,8,22.83,52.95
402,9,41.68,112.01
402,10,37.26,98.5
402,11,36.2,86.53
402,12,31.17,64.21
402,13,35.89,79.41
402,14,25.48,60.18
402,15,29.73,58.38
402,16,35.69,71.28
402,17,52.4,103.21
402,18,91.56,165.01
402,19,103.04,182.04
402,20,113.49,218.34
402,21,110.18,202.84
402,22,125.82,206.33
402,23,148.94,244.18
402,24,179.88,278.1
402,25,218.1,357.38
403,7,30.95,77.59
403,8,23.0,52.9
403,9,42.39,111.92
403,10,39.92,99.29
403,11,36.24,86.52
403,12,30.52,64.18
403,13,35.45,79.45
403,14,25.12,60.26
403,15,29.12,58.38
403,16,35.67,71.28
403,17,52.79,103.22
403,18,91.42,164.99
403,19,101.29,182.06
403,20,112.2,218.33
403,21,108.49,202.95
403,22,123.65,206.49
403,23,146.18,244.31
403,24,176.61,278.28
403,25,214.1,357.57
404,7,101.06,317.26
404,8,153.41,464.15
404,9,124.68,508.13
404,10,107.33,368.81
404,11,107.5,375.39
404,12,129.96,420.81
404,13,133.64,461.1
404,14,147.92,455.97
404,15,155.12,391.78
404,16,166.31,380.33
404,17,197.38,409.12
404,18,225.69,405.69
404,19,253.46,433.6
404,20,271.88,411.87
404,21,257.85,374.9
404,22,268.62,377.33
404,23,277.65,389.75
404,24,289.54,409.82
404,25,319.65,441.65
405,7,2.14,0.99
405,8,17.75,37.22
405,9,27.33,47.0
405,10,17.33,19.86
405,11,18.19,17.34
405,12,34.1,42.99
405,13,28.0,32.14
405,14,35.41,40.95
405,15,54.0,81.98
405,16,80.5,176.4
405,17,142.5,324.77
405,18,139.86,332.1
405,19,261.45,587.83
405,20,325.59,492.4
405,21,371.55,399.73
405,22,432.5,361.43
405,23,586.86,377.67
405,24,704.64,552.3
405,25,649.23,494.72
406,9,15.0,13.0
406,10,3.0,1.83
406,11,8.33,8.14
406,12,41.0,19.11
406,13,12.4,8.69
406,14,14.33,12.71
406,15,16.33,10.08
406,16,27.33,16.46
406,17,40.0,33.89
406,18,90.83,49.51
406,19,157.5,97.97
406,20,175.83,164.88
406,21,101.0,100.14
406,22,123.83,121.45
